Location,Latitude,Longitude,Date_Reported,Date_Occurred,Time_Occurred,Area_ID,Area_Name,Reporting_District_no,Part 1-2,Victim_Age,Victim_Sex,Victim_Descent,Premise_Code,Premise_Description,Status,Status_Description,Crime_Category,Weapon_desc,Weapon_cd,Mode_cd
3000    MALABAR                      ST,-0.3583253993666643,1.5430625281461952,12/30/2020,12/30/2020,22:55:00,-1.1414690363401665,5,-1.119803963105097,-0.970955761839616,-0.942361130105267,2,6,-1.04170443020394,165,2,2,5,38,103.0,0334 0371 1100 0302 1407 0216 0209 0906 1822
1000    TREMONT                      ST,-0.2925635744850577,1.5373430357241777,10/04/2020,09/27/2020,19:45:00,-1.1414690363401665,5,-1.1361863265379533,1.0298428724832658,-0.6803385276306134,0,6,0.8387815679307711,132,0,0,5,49,400.0,2000 0913 0416 1813 1243
13500    FOOTHILL                     BL,2.184792335982089,-0.6541758106246519,01/30/2020,01/30/2020,09:30:00,1.31618493769649,7,1.2703828617486186,1.0298428724832658,-0.7458441782492768,2,6,0.8387815679307711,132,2,2,5,49,400.0,2000 0400 0444 0408
9700    LUBAO                        AV,1.6047141493394206,-1.9982565297860082,02/14/2020,2/12/2020 ,14:00:00,0.9884977411582692,2,1.0312003556289184,1.0298428724832658,1.4158422921666152,2,14,-0.9523813452925411,200,2,2,4,33,PC_cd,2021 0329 1202
2600 S  HOBART                       BL,-0.489849049130017,0.48876942503096626,05/28/2020,05/28/2020,15:50:00,-1.305312634609277,15,-1.3376893967620842,1.0298428724832658,-0.22179897329996964,0,10,0.8387815679307711,132,2,2,5,56,500.0,1810 0447 1251
13600    VICTORY                      BL,1.0216914033737345,-0.6694277904165177,06/30/2020,06/30/2020,16:15:00,-0.3222510449946143,17,-0.3350887546712864,-0.970955761839616,1.4813479427852787,2,10,-0.5715829306702622,75,2,2,4,33,PC_cd,0325 0342 1822 0216
3800    EXPOSITION                   BL,-0.5801488683704976,0.18182333171892215,06/25/2020,06/25/2020,05:15:00,-1.305312634609277,15,-1.3262217423590847,-0.970955761839616,-0.025282021443979466,2,6,-1.0464056451992767,174,2,2,4,33,PC_cd,1300 1606 1309 0326 0385 0344
6700    CLEON                        AV,1.074693471188816,-0.086992812113322,08/23/2020,08/23/2020,00:30:00,0.6608105446200483,8,0.6167265607776572,1.0298428724832658,-0.942361130105267,0,14,-1.0464056451992767,174,1,1,5,49,400.0,2000 0416
2700 S  HARVARD                      BL,-0.5251837610067146,0.49925516113784013,9/06/2020 ,9/06/2020 ,03:34:00,-1.305312634609277,15,-1.3376893967620842,-0.970955761839616,0.04022362917468393,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,1822 1606 0344 0385 1300 1309
200 S  MAIN                         ST,-0.3102309304233717,1.092175875548045,01/16/2020,01/16/2020,04:00:00,-1.6329998311474978,1,-1.6505925383296371,-0.970955761839616,0.4987631835053277,2,0,-1.0134971402319193,147,2,2,4,33,PC_cd,1609 1822 0329 1212 1307 0344
8800 S  SAN PEDRO                    ST,-1.2308964787665613,0.853863691299668,2/12/2020 ,2/12/2020 ,11:00:00,1.1523413394273796,14,1.0819856822707725,-0.970955761839616,-1.5319119856732375,2,6,1.8683476519095255,65,3,3,4,59,511.0,0913 1824 0344 0337 1251 1815
100 W  84TH                         ST,-1.1720052923053754,0.8119207468719016,7/07/2020 ,7/07/2020 ,02:00:00,0.16927974981271696,0,0.2055292386129673,-0.970955761839616,0.5642688341239911,0,6,-1.0464056451992767,174,2,2,4,33,PC_cd,344
13200 W  SHAW                         LN,2.1406239461361993,-0.5988873838789351,08/17/2020,08/14/2020,21:30:00,1.31618493769649,7,1.2703828617486186,-0.970955761839616,-0.61483287701195,2,1,0.8387815679307711,132,2,2,4,33,PC_cd,344
13800    RAYEN                        ST,1.4771165786735407,-0.7409214456911256,12/13/2020,12/12/2020,19:00:00,1.31618493769649,7,1.3670388060024699,1.0298428724832658,-0.41831592515595983,0,6,0.8340803529354343,166,2,2,2,17,FWCC_cd,1822
8300    BLACKBURN                    AV,-0.10705633713230776,-0.10605778685315424,7/02/2020 ,7/02/2020 ,10:49:00,-0.6499382415328352,20,-0.6889478048209797,1.0298428724832658,0.8262914365986447,2,4,0.8340803529354343,166,2,2,2,17,FWCC_cd,928
8400    WILLIS                       AV,1.378964601238254,-0.9172724620348787,01/29/2020,01/29/2020,22:00:00,1.31618493769649,7,1.3785064604054693,1.0298428724832658,-0.22179897329996964,2,6,-1.0134971402319193,147,0,0,4,12,304.0,0329 1300 1307
2300 E  97TH                         ST,-1.3182517386839547,1.2218177037791753,12/15/2020,12/15/2020,20:05:00,1.1523413394273796,14,1.1245798271961986,-0.970955761839616,-0.8768554794866036,2,6,-1.0464056451992767,174,2,2,5,20,102.0,0906 1402 1100 0342 1309 1822 0334 0430 0857
9800    JOVITA                       PL,1.6302336634726105,-2.075469677482498,06/27/2020,06/27/2020,19:45:00,0.9884977411582692,2,1.0148179921960623,1.0298428724832658,1.1538196896919617,0,14,0.8340803529354343,166,0,0,1,10,CAPO_cd,2021 0913 2038 0603 0361
7800    TOWNE                        AV,-1.130781461782573,0.8748351635134157,09/27/2020,09/27/2020,14:30:00,0.16927974981271696,0,0.19078511152339672,1.0298428724832658,-1.4009006844359109,2,1,0.8387815679307711,132,1,1,5,49,400.0,0553 0913 0416 0444 0445
200 E  FLORENCE                     AV,-1.059130518254792,0.8328922190857848,03/20/2020,03/18/2020,20:00:00,0.16927974981271696,0,0.1891468751801111,1.0298428724832658,-0.025282021443979466,0,1,0.8340803529354343,166,1,1,5,49,400.0,2000 1814 0416
11200    BALBOA                       BL,1.8952440025479476,-1.480642465598242,05/18/2020,05/18/2020,17:10:00,0.9884977411582692,2,0.9607561928676368,-0.970955761839616,-1.3353950338172473,2,6,0.8340803529354343,166,1,1,5,26,512.0,0431 0913 1820 0416
100 E  AVENUE 37,0.06274658383076004,1.4077012074930475,05/18/2020,05/16/2020,20:40:00,0.00543615154360652,10,0.05972620406054734,-0.970955761839616,-1.269889383198584,0,14,-1.0464056451992767,174,2,2,4,33,PC_cd,0385 1602
LANEWOOD,0.16286160081481812,0.16847784940110733,02/16/2020,02/16/2020,20:00:00,-0.8137818398019456,6,-0.8150920032539722,1.0298428724832658,-1.1388780819612572,2,6,-1.0464056451992767,174,2,2,4,33,PC_cd,0329 1300 1307
1100 E  M                            ST,-2.8788681799053846,1.0454666874354224,9/01/2020 ,9/01/2020 ,16:45:00,-0.9776254380710561,4,-1.0067656554183895,1.0298428724832658,-1.5319119856732375,2,14,0.8340803529354343,166,1,1,0,49,400.0,0602 0913 0416 1259 0552
13600    VAN NUYS                     BL,1.7676464318820677,-0.720903222214268,9/06/2020 ,9/04/2020 ,23:00:00,0.8246541428891587,3,0.7838266677927902,-0.970955761839616,-0.28730462391863304,0,6,-1.0464056451992767,174,2,2,4,33,PC_cd,0344 1822 1300
400 S  HILL                         ST,-0.3229906874899666,1.030214707643421,06/16/2021,07/18/2020,09:00:00,-1.6329998311474978,1,-1.637486647583352,1.0298428724832658,1.4813479427852787,2,10,-0.5668817156749254,140,2,2,2,17,FWCC_cd,1822 0100 0928
600 S  DUNSMUIR                     AV,-0.19343007727538525,0.10270368654851676,10/16/2020,10/16/2020,10:50:00,-0.6499382415328352,20,-0.6676507323582667,-0.970955761839616,2.1364044489719127,0,10,0.8387815679307711,132,2,2,4,33,PC_cd,394
6100    ELLENVIEW                    AV,0.9677078157842676,-2.8695258753983057,04/18/2020,04/17/2020,17:45:00,1.643872134234711,16,1.6684742931670236,1.0298428724832658,1.0883140390732982,2,10,0.8340803529354343,166,2,2,1,59,511.0,0421 1310 0360
4200    AVALON                       BL,-0.7362105124926545,0.8939001382533834,04/28/2020,04/28/2020,19:00:00,0.33312334808182736,9,0.33003520070267417,1.0298428724832658,-0.61483287701195,0,1,1.77432335200279,68,2,2,5,49,400.0,0446 1822
3400    SHERNOLL                     PL,0.4857816065769557,-1.003064848364327,8/12/2020 ,8/11/2020 ,19:00:00,-0.3222510449946143,17,-0.24826222847714868,-0.970955761839616,2.2674157502092394,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,0344 1822
3700 S  DURANGO                      AV,-0.5448141564937999,-0.33007124004669103,12/15/2020,12/15/2020,14:45:00,0.4969669463509378,12,0.4365205630162393,-0.970955761839616,1.0228083884546348,2,6,-0.7784363904650804,187,0,0,4,56,500.0,1402 2004 0355 0445 0416 0417 1822
1400    MIRASOL                      ST,-0.637077015282982,1.5211378071952866,12/21/2020,12/21/2020,10:10:00,-1.1414690363401665,5,-1.0542745093736723,-0.970955761839616,-1.1388780819612572,2,6,-1.0464056451992767,174,2,2,4,20,102.0,1822 0342 0344 0302 0334 1309 0355 0326 1100 0450
300 S  CATALINA                     ST,-0.14926168742949572,0.6069722684181971,9/10/2020 ,9/10/2020 ,10:45:00,1.4800285359656005,11,1.4473123868234652,-0.970955761839616,-0.35281027453729646,2,1,-1.0464056451992767,174,2,2,5,20,102.0,1407 0342 1822 0906 0216 1300 0371 1100 2004 0302
1800 W  SUNSET                       BL,0.005818436918275556,0.9711132859498733,1/07/2021 ,1/06/2020 ,13:20:00,0.00543615154360652,10,0.06627914943368982,1.0298428724832658,-0.8768554794866036,0,10,-0.533973210707568,160,2,2,5,49,400.0,0400 0416 1822
14400    MAGNOLIA                     BL,0.8077200925647773,-0.8429190605494652,09/27/2020,09/21/2020,10:00:00,-0.3222510449946143,17,-0.29249460974586033,-0.970955761839616,1.1538196896919617,2,14,-0.9429789153018676,148,2,2,4,33,PC_cd,0344 1300
WILSHIRE,-0.2906005349363562,0.8986663819383753,5/09/2020 ,5/09/2020 ,12:00:00,-1.4691562328783874,13,-1.4638335951950767,-0.970955761839616,-1.269889383198584,0,6,-0.8348509704091217,149,2,2,4,33,PC_cd,1822 0344
11400    TAMPA                        AV,2.002229657952426,-2.062124195164548,05/16/2020,05/14/2020,08:25:00,0.9884977411582692,2,0.9148855752556395,1.0298428724832658,-0.5493272263932867,0,14,-1.0464056451992767,174,2,2,2,17,FWCC_cd,0928 0917 0922
300 E  118TH                        ST,-1.5322230494929818,0.8738819147765258,07/16/2020,07/16/2020,04:00:00,1.1523413394273796,14,1.1802798628679096,-0.970955761839616,0.04022362917468393,0,1,0.8340803529354343,166,1,1,4,33,PC_cd,0913 1810 0344
FLORENCE,-1.060112038029108,0.3943978000685596,01/25/2020,01/25/2020,20:00:00,0.16927974981271696,0,0.1793174571203974,1.0298428724832658,-0.942361130105267,0,1,-1.0464056451992767,174,1,1,5,49,400.0,2000 0913 0416 1814
14500 W  VENTURA                      BL,0.67030732415532,-0.8543580453933645,06/13/2020,6/12/2020 ,16:30:00,-0.3222510449946143,17,-0.25972988288014803,-0.970955761839616,-0.8768554794866036,2,1,-1.0134971402319193,147,2,2,4,33,PC_cd,344
3700    BARHAM                       BL,0.5525249512329479,0.16657135192705635,01/22/2020,01/15/2020,12:00:00,0.6608105446200483,8,0.7314031048076504,1.0298428724832658,-0.61483287701195,2,10,0.8387815679307711,132,2,2,2,17,FWCC_cd,0377 1822
500    STANFORD                     AV,-0.4024937892125538,1.096942119233037,11/05/2020,11/05/2020,20:00:00,-1.6329998311474978,1,-1.6145513387773536,1.0298428724832658,0.04022362917468393,0,14,0.8387815679307711,132,2,2,5,49,400.0,2000 0416 0444 0913 1813
5700    HOLLYWOOD                    BL,0.20801151043502356,0.41918226723040924,03/19/2020,03/19/2020,16:45:00,-0.8137818398019456,6,-0.8265596576569716,-0.970955761839616,1.4813479427852787,2,10,0.36395885340175654,83,0,0,5,49,400.0,2004 0917 0416 0429 0447
WILLIS                       AV,1.3014245390643682,-0.9172724620348787,08/15/2020,8/12/2020 ,18:00:00,1.31618493769649,7,1.3948888238383255,1.0298428724832658,0.04022362917468393,0,10,-1.0464056451992767,174,2,2,4,33,PC_cd,329
CANTERBURY,1.441781866796843,-0.6227186023038949,06/16/2020,06/15/2020,22:15:00,1.31618493769649,7,1.3850594057786116,-0.970955761839616,-2.252474142478535,2,6,-1.0464056451992767,174,0,0,5,53,112.0,0302 0421 0432 2004 1822
1300 W  37TH                         DR,-0.6233357384420014,0.5850475474672884,9/12/2022 ,9/11/2020 ,21:00:00,-1.305312634609277,15,-1.2869040701202301,-0.970955761839616,-0.8113498288679402,0,10,-1.0464056451992767,174,2,2,4,33,PC_cd,0344 0385 1251 1300 1606 1822 0329 1309
13200    MCCORMICK                    ST,0.8165537705338994,-0.5941211401940787,9/08/2020 ,08/17/2020,20:20:00,-0.3222510449946143,17,-0.28430342802943226,1.0298428724832658,-0.8113498288679402,0,14,0.8340803529354343,166,2,2,1,59,511.0,432
6900    TOBIAS                       AV,1.1100281830655137,-0.8858152537141216,02/29/2020,02/29/2020,04:15:00,-0.3222510449946143,17,-0.3744064269101412,1.0298428724832658,1.219325340310625,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,0329 1300
6TH,-0.3907155519203445,1.0769238957561793,02/28/2020,02/28/2020,00:45:00,-1.6329998311474978,1,-1.5998072116877828,-0.970955761839616,1.219325340310625,2,1,-1.04170443020394,165,2,2,4,25,201.0,0421 0429 0417 0321 1218 1822 0355 2004 2003 0370
21ST                         ST,-0.6046868627293018,1.042606941224346,8/04/2020 ,8/03/2020 ,19:00:00,0.33312334808182736,9,0.29727047383696187,1.0298428724832658,-0.15629332268130625,2,6,-0.9476801302972044,195,2,2,4,33,PC_cd,0329 1300
100 S  KENTER                       AV,-0.2415245462186779,-1.131753427858567,06/30/2020,06/20/2020,12:00:00,-0.48609464326372476,18,-0.5185712251192756,-0.970955761839616,2.0053931477345857,0,14,0.8340803529354343,166,2,2,4,33,PC_cd,0344 0913 0354 1814
800 S  FIGUEROA                     ST,-0.3436026027513678,0.9301235902591324,06/30/2020,06/29/2020,21:15:00,-1.6329998311474978,1,-1.6063601570609254,-0.970955761839616,-0.7458441782492768,2,6,-1.04170443020394,165,2,2,4,33,PC_cd,0344 0397 1822
6800    HESPERIA                     AV,1.09236082712713,-1.5940790653006165,08/13/2020,08/13/2020,01:55:00,-0.15840744672550391,19,-0.1925621928054377,1.0298428724832658,-0.48382157577462326,0,14,-1.0464056451992767,174,0,0,4,39,306.0,0329 1822 0447 1414 1420
TOWNE,-1.0836685126135963,0.8738819147765258,11/27/2020,11/26/2020,02:20:00,0.16927974981271696,0,0.19078511152339672,1.0298428724832658,-0.942361130105267,0,6,-0.9476801302972044,195,2,2,4,33,PC_cd,1822 0329
1500 E  55TH                         ST,-0.8795123995481468,1.0607186672272881,02/23/2021,7/11/2020 ,12:00:00,0.33312334808182736,9,0.38409700003109953,1.0298428724832658,1.6123592440226053,0,1,0.8340803529354343,166,2,2,2,17,FWCC_cd,1202 0800 1822
4700 S  FIGUEROA                     ST,-0.8019723373742611,0.7280348580163688,02/21/2020,02/21/2020,05:10:00,0.16927974981271696,0,0.10887329435911586,-0.970955761839616,-1.2043837325799205,2,6,0.8340803529354343,166,2,2,4,33,PC_cd,0344 0216 1822
10600 W  PICO                         BL,-0.3838449134998542,-0.5998406326159607,05/15/2020,05/15/2020,12:45:00,-0.48609464326372476,18,-0.4219152808654241,-0.970955761839616,0.6297744847426545,2,6,-1.0134971402319193,147,2,2,4,33,PC_cd,1233 1232 1229 1609 0344 1822
RINALDI,1.9305787144246453,-1.3224031752572958,04/15/2020,04/13/2020,07:00:00,0.9884977411582692,2,0.9263532296586389,1.0298428724832658,-0.41831592515595983,0,14,-1.0464056451992767,174,2,2,5,49,400.0,0913 1814 2000 2004 0416 1218 1300
18700    HATTERAS                     ST,0.9274655050358509,-1.7694768329074795,09/30/2020,05/27/2020,12:00:00,-0.15840744672550391,19,-0.16635041131286785,1.0298428724832658,-0.22179897329996964,0,14,0.8340803529354343,166,2,2,2,17,FWCC_cd,0935 1822
1700    GLENDON                      AV,-0.3151385292951604,-0.7352019532691082,10/30/2020,10/30/2020,05:30:00,-0.48609464326372476,18,-0.47106237116399263,-0.970955761839616,1.2848309909292885,2,10,0.8387815679307711,132,2,2,4,56,500.0,0344 1607 1822 0349 1202
LEIGHTON                     AV,-0.6851714842262747,0.5202266333517234,5/06/2020 ,5/06/2020 ,17:00:00,-1.305312634609277,15,-1.2557775795978032,1.0298428724832658,-0.61483287701195,0,1,-1.0464056451992767,174,2,2,5,49,400.0,0344 0401 0419 1300 1814 2000
17800    VENTURA                      BL,0.788089697077692,-1.5359308923439587,1/08/2020 ,1/08/2020 ,16:09:00,-0.15840744672550391,19,-0.11065037564115685,-0.970955761839616,0.4332575328866643,0,10,-1.0134971402319193,147,2,2,4,33,PC_cd,0344 1822
3300 S  FIGUEROA                     ST,-0.5477587158168173,0.7461465840193111,6/10/2020 ,6/03/2020 ,20:00:00,-1.305312634609277,15,-1.334412924075513,-0.970955761839616,-1.3353950338172473,0,14,0.8387815679307711,132,2,2,4,33,PC_cd,0344 1251
S  MAIN                         ST,-0.7214877158773579,0.8109674981348761,10/13/2020,10/12/2020,18:00:00,0.33312334808182736,9,0.3464175641355304,-0.970955761839616,-1.2043837325799205,0,6,-1.04170443020394,165,2,2,4,33,PC_cd,344
3900    CRENSHAW                     BL,-0.6871345237749762,0.1789635855079812,04/25/2020,04/25/2020,18:30:00,-1.305312634609277,15,-1.2770746520605163,-0.970955761839616,-1.3353950338172473,3,15,-0.533973210707568,160,1,1,4,33,PC_cd,0104 0325 1803
5600    FULCHER                      AV,0.8793710360924886,-0.13274875148905485,12/27/2020,12/27/2020,10:00:00,0.6608105446200483,8,0.647853051300084,1.0298428724832658,-1.597417636291901,0,6,0.8340803529354343,166,4,4,5,49,400.0,0400 0416 0444 2000 1814
1300 W  CRUCES                       ST,-2.8553117053208963,0.7547258226522694,11/15/2020,11/15/2020,15:00:00,-0.9776254380710561,4,-1.0297009642243882,1.0298428724832658,-1.0733724313425939,0,6,-1.0464056451992767,174,0,0,5,49,400.0,0913 0416 1817
7000    APPERSON                     ST,1.7009030872260058,0.715642624435444,10/03/2020,10/01/2020,22:00:00,0.8246541428891587,3,0.844441412494358,-0.970955761839616,-0.15629332268130625,0,6,0.8481839979214446,143,2,2,4,33,PC_cd,0344 1606
10300    SCOVILLE                     AV,1.7028661267747771,0.42966800333741856,03/22/2020,03/22/2020,15:30:00,0.8246541428891587,3,0.8411649398077867,1.0298428724832658,2.0053931477345857,2,14,0.8340803529354343,166,1,1,4,33,PC_cd,0329 0603
6300    LANGDON                      AV,1.003042527661035,-1.0421480465811523,12/04/2020,12/04/2020,04:00:00,-0.3222510449946143,17,-0.34655640907428575,1.0298428724832658,-0.8113498288679402,0,6,0.8340803529354343,166,1,1,5,49,400.0,2000 0444
1800 E  OLYMPIC                      BL,-0.540888077396327,1.1484175510306518,7/06/2020 ,7/05/2020 ,23:10:00,0.33312334808182736,9,0.2726969286876776,1.0298428724832658,0.9573027378359714,2,1,-0.5668817156749254,140,2,2,5,49,400.0,0400 0429 0417
200 S  CATALINA                     ST,-0.1080378569066934,0.6069722684181971,11/18/2020,03/30/2020,22:00:00,1.4800285359656005,11,1.4325682597338947,1.0298428724832658,0.5642688341239911,0,6,0.8387815679307711,132,0,0,5,49,400.0,0913 2000 0444 1243
VENICE                       BL,-0.3828633937255383,0.47733044018706694,1/02/2020 ,1/02/2020 ,07:55:00,1.4800285359656005,11,1.521033022271318,1.0298428724832658,1.0883140390732982,2,6,2.2444448515364677,130,2,2,5,49,400.0,0910 0416 0446
1500    LAKME                        AV,-2.8376443493825128,0.9377495801550654,02/26/2020,02/26/2020,14:20:00,-0.9776254380710561,4,-1.0231480188512456,1.0298428724832658,-1.6629232869105643,0,6,1.8683476519095255,65,3,3,0,49,400.0,1259 1251 0416 0419 2024 0432 0913 1824 0446
1500    CAMBRIA                      ST,-0.2974711733567767,0.850050696351566,11/17/2020,11/17/2020,17:45:00,-1.4691562328783874,13,-1.4310688683293644,1.0298428724832658,-1.269889383198584,2,6,0.8387815679307711,132,1,1,5,49,400.0,1218 0913 1814 2000 2033
10600    WILKINS                      AV,-0.25821038238267596,-0.720903222214268,10/07/2020,08/20/2020,12:15:00,-0.48609464326372476,18,-0.5054653343729906,1.0298428724832658,0.5642688341239911,0,2,0.8387815679307711,132,2,2,2,17,FWCC_cd,100
6100    FLEURY                       LN,0.9755599739791435,-2.426265212696224,06/14/2020,06/14/2020,01:00:00,1.643872134234711,16,1.6586448751073097,1.0298428724832658,-0.15629332268130625,0,14,0.8340803529354343,166,0,0,5,49,400.0,2000 0448 1814
1400    KILLARNEY                    AV,0.17071375900962435,1.2713866381028747,01/27/2020,01/26/2020,20:40:00,0.00543615154360652,10,0.007302641075407595,1.0298428724832658,0.10572927979334733,0,14,0.8340803529354343,166,1,1,5,49,400.0,2000 0444 1813
11800    GORHAM                       AV,-0.2925635744850577,-1.0345220566852193,02/19/2020,02/19/2020,22:00:00,-0.48609464326372476,18,-0.5087418070595618,1.0298428724832658,1.4813479427852787,0,10,-1.0464056451992767,174,2,2,5,56,500.0,0603 2001 0202 0447 2003
14700    GREENLEAF                    ST,0.6526399682169363,-0.9077399746650302,06/26/2020,06/25/2020,22:30:00,-0.3222510449946143,17,-0.25972988288014803,-0.970955761839616,-0.61483287701195,2,14,-1.0464056451992767,174,2,2,5,56,500.0,0416 2033 1822 1206
11200    DE HAVEN                     AV,1.8765951268352479,-0.5169079924975888,01/20/2020,01/20/2020,19:00:00,0.8246541428891587,3,0.7690825407032196,1.0298428724832658,0.4332575328866643,0,6,0.8340803529354343,166,1,1,5,49,400.0,2000 0416 0913 1813 1243 0444
5200    VAN NUYS                     BL,0.8077200925647773,-0.8534047966563391,03/21/2020,03/20/2020,00:50:00,-0.3222510449946143,17,-0.3072387368354309,-0.970955761839616,1.3503366415479519,2,14,-0.4634549857775163,158,2,2,4,33,PC_cd,1414 1420 1501
100 W  120TH                        ST,-1.5597056031748733,0.8062012544498842,10/13/2020,10/09/2020,18:00:00,1.1523413394273796,14,1.178641626524624,1.0298428724832658,-0.61483287701195,0,6,0.8340803529354343,166,2,2,2,17,FWCC_cd,0701 1822 0344
9800    VICKSBURG                    AV,-1.3369006143967241,-0.33293098625776746,1/04/2021 ,12/30/2020,06:00:00,0.4969669463509378,12,0.579047124882088,-0.970955761839616,0.2367405810306741,0,10,-1.0464056451992767,174,2,2,4,33,PC_cd,1300 0344
4100    SOMERSET                     DR,-0.7008758006158871,0.16752460066408184,12/24/2020,2/04/2020 ,19:40:00,-1.305312634609277,15,-1.2770746520605163,1.0298428724832658,1.3503366415479519,0,1,0.8387815679307711,132,2,2,1,10,CAPO_cd,1822 1202 1906
2000    CUMMINGS                     DR,0.24334622231172123,0.5431046030396575,04/22/2020,3/01/2020 ,11:00:00,0.00543615154360652,10,0.017132059135121298,1.0298428724832658,-0.61483287701195,2,14,1.77432335200279,68,2,2,2,17,FWCC_cd,0928 1822
18100    NORDHOFF                     ST,1.5360077651347268,-1.624583024884348,2/06/2020 ,2/05/2020 ,20:00:00,0.9884977411582692,2,1.032838591972204,-0.970955761839616,-1.2043837325799205,0,1,1.8730488669048622,34,2,2,4,33,PC_cd,0344 1251 2032
4TH,-0.3907155519203445,1.3571790244323227,07/13/2020,07/13/2020,22:30:00,-1.1414690363401665,5,-1.1132510177319546,-0.970955761839616,0.36775188226800093,2,6,-1.04170443020394,165,2,2,5,6,212.0,0400 0416 1218 0913 2004
5700 S  BROADWAY,-0.9030688741326351,0.7699778024441353,01/14/2020,01/14/2020,00:40:00,0.33312334808182736,9,0.3742675819713859,1.0298428724832658,0.10572927979334733,0,6,-0.5668817156749254,140,2,2,4,56,500.0,0329 1300 0913
15200    PLUMMER                      ST,1.5713424770114244,-0.9963921072054195,9/08/2020 ,9/08/2020 ,13:00:00,1.31618493769649,7,1.3424652608531857,-0.970955761839616,2.2674157502092394,0,0,1.8072318569701473,29,2,2,5,49,400.0,0416 1822 0345 0429 2034
EUBANK                       AV,-2.7993650781827277,1.1617630333486022,5/12/2020 ,5/12/2020 ,22:00:00,-0.9776254380710561,4,-1.02150978250796,1.0298428724832658,-0.41831592515595983,0,1,-0.9476801302972044,195,0,0,4,33,PC_cd,0329 1307 1309 1312 0202
5700 S  FIGUEROA                     ST,-0.886383037968637,0.687045162325628,4/09/2020 ,4/09/2020 ,12:00:00,0.16927974981271696,0,0.12361742144868641,1.0298428724832658,-0.28730462391863304,0,6,0.8434827829261079,69,1,1,5,49,400.0,0913 0400 0416 0417 1814 2000
8400    LIMERICK                     AV,1.3760200419151667,-2.135524347913071,02/16/2020,02/16/2020,00:01:00,0.9884977411582692,2,1.062326846151345,-0.970955761839616,-1.4009006844359109,2,6,-1.0323020002132663,46,2,2,4,49,400.0,1822 0377 1300 0344 1310 1609 0448 0416 1501
7000 W  HOLLYWOOD                    BL,0.18543655562492084,0.15799211329409799,08/31/2020,07/24/2020,10:00:00,-0.8137818398019456,6,-0.8150920032539722,-0.970955761839616,-0.942361130105267,2,14,1.8025306419748106,58,2,2,4,33,PC_cd,344
1300 W  46TH                         ST,-0.7941201791794549,0.5821878012563474,02/27/2020,02/27/2020,15:00:00,0.16927974981271696,0,0.10068211264268778,1.0298428724832658,-0.6803385276306134,2,6,0.8340803529354343,166,0,0,4,39,306.0,0447 0329
800 W  134TH                        ST,-1.6922107727124722,0.6641671926378292,10/27/2020,10/27/2020,20:12:00,1.1523413394273796,14,1.1606210267484822,-0.970955761839616,0.4987631835053277,2,6,-1.0464056451992767,174,2,2,4,33,PC_cd,1300 1822 0329 0342 0432 1609
DARBY                        AV,1.5369892849090427,-1.665572720575089,12/08/2020,12/08/2020,10:50:00,0.9884977411582692,2,1.0524974280916315,1.0298428724832658,-0.5493272263932867,2,6,-1.0464056451992767,174,2,2,1,59,511.0,0605 0443 0361 0913 1300
6200    CREBS                        AV,0.9942088496918431,-1.760897594274521,07/29/2020,07/29/2020,10:40:00,-0.15840744672550391,19,-0.17945630205915278,-0.970955761839616,2.0053931477345857,0,14,0.8340803529354343,166,2,2,4,33,PC_cd,1822 9999 0321 0344 1609 1414
900 S  MAIN                         ST,-0.4024937892125538,0.9920847581637565,09/16/2022,09/15/2020,15:41:00,-1.6329998311474978,1,-1.5686807211653562,1.0298428724832658,-0.8768554794866036,2,6,-1.0464056451992767,174,2,2,4,33,PC_cd,1822 0329
SERRANO                      AV,-0.24054302644429224,0.5002084098748656,2/02/2020 ,01/26/2020,00:30:00,1.4800285359656005,11,1.4587800412264644,-0.970955761839616,-0.48382157577462326,2,0,-1.0464056451992767,174,2,2,4,33,PC_cd,1609 0358 1307 0344
6500    NEVADA                       AV,1.050155476829942,-2.3948080043753315,7/10/2020 ,7/03/2020 ,21:00:00,1.643872134234711,16,1.6422625116744536,-0.970955761839616,0.6297744847426545,2,14,0.8340803529354343,166,0,0,5,12,304.0,1402 2000 0401 0416 1243 1206 2002 0913
3100    CASITAS                      AV,0.2992928494498898,1.0549991748052707,2/03/2020 ,2/02/2020 ,22:50:00,0.00543615154360652,10,-0.015632667730591045,1.0298428724832658,0.6297744847426545,0,6,0.8387815679307711,132,1,1,5,49,400.0,0913 2000 1814 0444
400 S  MAIN                         ST,-0.34163956320266625,1.0635784134382291,9/10/2020 ,8/03/2020 ,12:30:00,-1.6329998311474978,1,-1.6342101748967808,1.0298428724832658,0.04022362917468393,2,14,-0.5668817156749254,140,2,2,2,17,FWCC_cd,1501
11300    EXPOSITION                   BL,-0.4721816931916333,-0.755220176745966,9/12/2020 ,08/22/2020,00:01:00,-0.48609464326372476,18,-0.4104476264624248,1.0298428724832658,-1.2043837325799205,0,14,0.8387815679307711,132,1,1,5,49,400.0,0522 0913
1300    TREMONT                      ST,-0.2591919021570616,1.5306702945652704,01/20/2022,07/29/2020,00:01:00,-1.1414690363401665,5,-1.137824562881239,1.0298428724832658,-1.0733724313425939,2,4,0.8340803529354343,166,2,2,2,17,FWCC_cd,100
